timestamp,compression_number,z_value,esp_id,imu_number,ax,ay,az,gx,gy,gz
1772551358.2374582,3,0.0,86345,4,-0.143652,0.387861,-11.645397,-0.054625,-0.00453,-0.003331
1772551358.248053,3,0.0,86374,1,0.703895,0.435745,-11.678916,0.016787,-0.029311,-0.03011
1772551358.2536287,3,0.0,86374,2,1.091756,-0.167594,-11.358093,-0.023848,0.041168,-0.031842
1772551358.2605777,3,0.0,86374,3,0.201113,-0.287304,-11.899182,-0.03051,-0.006129,-0.018786
1772551358.2660642,3,0.0,86374,4,-0.095768,0.555455,-11.745954,-0.033308,0.01319,-0.003464
1772551358.2780068,3,0.0,86403,1,0.804452,0.3304,-11.63582,-0.004263,-0.008926,-0.03051
1772551358.2835438,3,0.0,86403,2,0.972046,-0.248997,-11.353305,-0.00413,0.017587,-0.033441
1772551358.2891257,3,0.0,86403,3,0.129287,-0.196325,-11.803414,-0.037838,-0.008127,-0.019319
1772551358.295953,3,0.0,86403,4,-0.019154,0.445322,-11.69807,-0.020118,0.042368,-0.003464
1772551358.3066182,3,0.0,86432,1,0.684742,0.349553,-11.812991,-0.051028,-0.146421,-0.033175
1772551358.3123975,3,0.0,86432,2,0.828394,-0.172383,-11.343728,0.009326,-0.016121,-0.032775
1772551358.3177366,3,0.0,86432,3,0.014365,-0.186748,-11.51611,-0.045965,0.01279,-0.020784
1772551358.324472,3,0.0,86432,4,-0.076614,0.488417,-11.554418,-0.02145,0.008394,-0.003464
1772551358.3352683,3,0.0,86461,1,0.718261,0.383072,-11.932701,-0.071145,-0.092995,-0.033441
1772551358.3406954,3,0.0,86461,2,0.828394,-0.311246,-11.353305,0.036372,0.001865,-0.033974
1772551358.3474913,3,0.0,86461,3,0.23942,-0.143652,-11.568783,-0.055824,0.051161,-0.020518
1772551358.352974,3,0.0,86461,4,-0.052672,0.497994,-11.224017,0.025047,0.031043,-0.004663
1772551358.3638566,3,0.0,86490,1,0.679953,0.335188,-11.822568,-0.03917,-0.019585,-0.033441
1772551358.3706067,3,0.0,86490,2,0.943315,-0.177171,-11.405977,0.015322,0.021051,-0.032109
1772551358.3761573,3,0.0,86490,3,0.138864,-0.21069,-11.865664,-0.032508,0.021983,-0.019718
1772551358.3816736,3,0.0,86490,4,0.047884,0.454898,-11.664551,-0.011858,0.039703,-0.004263
1772551358.4259593,3,0.0,86519,1,0.799663,0.268151,-11.520899,-0.016787,-0.002265,-0.032242
1772551358.4322615,3,0.0,86519,2,1.043872,-0.172383,-11.27669,0.003597,-0.023982,-0.033708
1772551358.4377444,3,0.0,86519,3,0.014365,-0.081403,-11.60709,-0.054625,-0.021184,-0.019052
1772551358.442956,3,0.0,86519,4,-0.076614,0.378284,-11.765107,-0.031842,-0.021983,-0.004263
1772551358.4478502,3,0.0,86548,1,0.603339,0.392649,-11.540052,0.009193,-0.012524,-0.029844
1772551358.4528239,3,0.0,86548,2,1.082179,-0.11971,-11.271901,-0.01692,0.007727,-0.031043
1772551358.458031,3,0.0,86548,3,0.067038,-0.143652,-11.616667,-0.053292,-0.003464,-0.020118
1772551358.4631817,3,0.0,86548,4,-0.124498,0.378284,-11.511322,-0.028378,-0.038104,-0.004397
1772551358.4681118,3,0.0,86577,1,0.627281,0.445322,-11.554418,0.000933,-0.009859,-0.033175
1772551358.4739435,3,0.0,86577,2,1.063026,-0.134075,-11.377247,-0.014655,0.022116,-0.032775
1772551358.478974,3,0.0,86577,3,0.11971,-0.201113,-11.736377,-0.041302,0.009859,-0.020651
1772551358.4842882,3,0.0,86577,4,-0.124498,0.430956,-11.587936,-0.029977,0.019985,-0.003198
1772551358.4894443,3,0.0,86606,1,0.627281,0.459687,-11.549629,-0.001732,-0.143757,-0.033974
1772551358.4945326,3,0.0,86606,2,1.029507,-0.134075,-11.262324,-0.011058,0.001332,-0.035706
1772551358.4995236,3,0.0,86606,3,0.067038,-0.110133,-11.803414,-0.039303,-0.020651,-0.019985
1772551358.5045006,3,0.0,86606,4,-0.23942,0.316035,-11.822568,-0.046364,0.011458,-0.003464
1772551358.5096748,3,0.0,86635,1,0.866701,0.536301,-11.281479,-0.020118,-0.202378,-0.037971
1772551358.5149422,3,0.0,86635,2,1.04866,-0.153229,-11.382035,0.031176,0.028245,-0.032775
1772551358.5205617,3,0.0,86635,3,0.23942,-0.248997,-11.880029,-0.034907,-0.03011,-0.021184
1772551358.5273654,3,0.0,86635,4,-0.201113,0.42138,-11.650186,-0.001332,0.113646,-0.004663
1772551358.5406394,3,0.0,86664,1,0.675165,0.35913,-11.3964,-0.011991,-0.036505,-0.035706
1772551358.546023,3,0.0,86664,2,1.000776,-0.201113,-11.48738,0.022649,0.020384,-0.029711
1772551358.551325,3,0.0,86664,3,0.124498,-0.172383,-12.186486,-0.01279,-0.03424,-0.016654
1772551358.5564764,3,0.0,86664,4,0.038307,0.354342,-11.745954,-0.021317,0.058622,-0.00413
1772551358.5679984,3,0.0,86693,1,0.612916,0.411803,-11.511322,0.012657,-0.020518,-0.027046
1772551358.573556,3,0.0,86693,2,0.933739,-0.225055,-11.324574,-0.001865,0.001466,-0.031709
1772551358.579162,3,0.0,86693,3,-0.067038,-0.186748,-11.899182,-0.039436,-0.034773,-0.017587
1772551358.5859845,3,0.0,86693,4,-0.057461,0.469264,-11.860875,-0.034374,0.005596,-0.005196
1772551358.5965464,3,0.0,86722,1,0.392649,0.407014,-11.36767,0.00493,-0.125904,-0.028378
1772551358.602301,3,0.0,86722,2,1.024718,-0.009577,-11.281479,-0.006662,0.009593,-0.029844
1772551358.6076756,3,0.0,86722,3,0.148441,-0.114922,-11.544841,-0.058222,-0.000933,-0.018253
1772551358.6146007,3,0.0,86722,4,-0.02873,0.445322,-11.477803,-0.014655,0.026513,-0.004263
1772551358.6253204,3,0.0,86751,1,0.636858,0.469264,-11.942278,-0.019985,-0.243813,-0.033308
1772551358.630777,3,0.0,86751,2,0.909797,-0.009577,-11.410766,0.012124,-0.010925,-0.032642
1772551358.6376066,3,0.0,86751,3,0.148441,-0.110133,-11.554418,-0.005862,0.063551,-0.027446
1772551358.6430175,3,0.0,86751,4,-0.057461,0.497994,-11.602302,0.017853,0.081538,-0.002398
1772551358.6538727,3,0.0,86780,1,0.483629,0.316035,-12.330139,-0.036106,-0.088199,-0.035173
1772551358.6607237,3,0.0,86780,2,0.976834,-0.129287,-11.176133,-0.014389,-0.023049,-0.03544
1772551358.6662915,3,0.0,86780,3,0.23942,-0.105345,-11.386824,-0.034907,0.077407,-0.026646
1772551358.6729062,3,0.0,86780,4,0.0,0.368707,-11.482592,0.011058,0.029044,-0.001732
1772551358.6837404,3,0.0,86809,1,0.435745,0.35913,-11.81778,-0.014256,-0.010525,-0.036239
1772551358.6897204,3,0.0,86809,2,1.053449,-0.220267,-11.305421,-0.019718,0.008926,-0.037305
1772551358.6965609,3,0.0,86809,3,0.143652,-0.177171,-11.496957,-0.055158,0.026247,-0.021717
1772551358.7078464,3,0.0,86809,4,-0.043096,0.407014,-11.812991,-0.02598,0.026646,-0.001732
1772551358.7130864,3,0.0,86838,1,0.512359,0.387861,-11.621455,0.003331,-0.025314,-0.030643
1772551358.7191532,3,0.0,86838,2,1.053449,-0.234632,-11.262324,-0.016254,-0.014522,-0.035839
1772551358.7247858,3,0.0,86838,3,0.062249,-0.196325,-11.654974,-0.050894,-0.001599,-0.019452
1772551358.73045,3,0.0,86838,4,-0.014365,0.416591,-11.784261,-0.040769,-0.02558,-0.003198
1772551358.7409275,3,0.0,86867,1,0.383072,0.153229,-11.142614,0.012257,-0.153482,-0.033574
1772551358.747775,3,0.0,86867,2,1.173159,-0.258574,-11.142614,-0.005063,-0.001066,-0.030776
1772551358.7534223,3,0.0,86867,3,0.114922,-0.124498,-11.563994,-0.055424,-0.014922,-0.015588
1772551358.7602842,3,0.0,86867,4,-0.205901,0.392649,-11.894394,-0.034773,0.053026,-0.002931
1772551358.7708116,3,0.0,86896,1,0.474052,0.268151,-10.687716,0.026113,-0.303767,-0.039037
1772551358.7763119,3,0.0,86896,2,1.216254,-0.134075,-11.257536,0.005729,0.013456,-0.030243
1772551358.7818847,3,0.0,86896,3,0.134075,-0.196325,-12.157756,-0.024648,-0.081138,-0.015322
1772551358.7886982,3,0.0,86896,4,-0.047884,0.282516,-12.239159,-0.049695,0.037438,-0.001199
1772551358.7994184,3,0.0,86925,1,0.474052,0.244209,-10.836157,0.017054,-0.053159,-0.040502
1772551358.8048823,3,0.0,86925,2,1.086968,-0.234632,-11.386824,0.018519,0.046764,-0.030643
1772551358.8105023,3,0.0,86925,3,0.11971,-0.220267,-12.023681,-0.020651,-0.106985,-0.01359
1772551358.8172143,3,0.0,86925,4,0.062249,0.35913,-12.042834,-0.040103,0.011724,-0.003064
1772551358.828065,3,0.0,86954,1,0.143652,0.301669,-11.587936,-0.015322,0.080072,-0.03957
1772551358.8347795,3,0.0,86954,2,1.053449,-0.186748,-11.477803,0.010925,0.028911,-0.030243
1772551358.840372,3,0.0,86954,3,0.143652,-0.11971,-11.832145,-0.020784,-0.034374,-0.017054
1772551358.8458862,3,0.0,86954,4,0.143652,0.373495,-11.45865,-0.011858,0.023182,-0.00373
1772551358.8579702,3,0.0,86983,1,0.196325,0.225055,-11.57836,-0.004397,0.022649,-0.028112
1772551358.8633845,3,0.0,86983,2,0.943315,-0.153229,-11.401189,0.002265,0.006129,-0.03091
1772551358.8689826,3,0.0,86983,3,0.134075,-0.071826,-11.741165,-0.045565,-0.011991,-0.015721
1772551358.8744383,3,0.0,86983,4,0.292093,0.397437,-11.324574,0.000266,0.022783,-0.007994
1772551358.8932173,3,0.0,87012,1,0.138864,0.383072,-11.654974,0.005462,-0.134031,-0.023715
1772551358.8996077,3,0.0,87012,2,0.981623,-0.138864,-11.262324,-0.016387,-0.007061,-0.03091
1772551358.9062338,3,0.0,87012,3,0.234632,-0.196325,-11.659762,-0.05276,0.003597,-0.017986
1772551358.911919,3,0.0,87012,4,0.181959,0.454898,-11.468226,0.0,-0.006262,-0.001998
1772551358.9217958,3,0.0,87041,1,0.11971,0.612916,-12.272678,0.012124,-0.229957,-0.028245
1772551358.9310164,3,0.0,87041,2,0.905008,-0.100556,-11.573571,0.019052,-0.017187,-0.03091
1772551358.9412966,3,0.0,87041,3,0.129287,-0.248997,-11.501745,-0.003864,0.083802,-0.027712
1772551358.950748,3,0.0,87041,4,0.124498,0.320823,-11.066,0.02225,-0.017453,-0.000666
1772551358.9619014,3,0.0,87070,1,-0.105345,0.517148,-12.181698,-0.002265,-0.176398,-0.031709
1772551358.9711556,3,0.0,87070,2,1.043872,0.004788,-11.305421,-0.017054,-0.009326,-0.031709
1772551358.9842389,3,0.0,87070,3,0.181959,-0.086191,-11.544841,-0.041568,0.091397,-0.026513
1772551358.9951863,3,0.0,87070,4,0.244209,0.316035,-11.056423,0.002132,0.007861,-0.00453
1772551359.0001285,3,0.0,87099,1,0.09098,0.35913,-11.501745,0.001466,-0.033441,-0.034507
1772551359.005244,3,0.0,87099,2,0.92895,-0.138864,-11.291056,-0.02185,-0.000799,-0.039436
1772551359.0105176,3,0.0,87099,3,0.062249,-0.09098,-11.640609,-0.057822,-0.012524,-0.018919
1772551359.015489,3,0.0,87099,4,0.043096,0.325611,-11.827356,-0.040502,0.018786,-0.005596
1772551359.0203605,3,0.0,87128,1,0.124498,0.502782,-11.597513,0.008926,-0.031043,-0.029977
1772551359.0253384,3,0.0,87128,2,1.015141,-0.191536,-11.353305,-0.017853,0.010392,-0.033308
1772551359.030419,3,0.0,87128,3,0.014365,-0.296881,-11.81778,-0.031576,0.001199,-0.018919
1772551359.035527,3,0.0,87128,4,-0.023942,0.435745,-11.702858,-0.037971,-0.000266,-0.004263
1772551359.0404685,3,0.0,87157,1,0.158017,0.497994,-11.329363,0.020518,-0.181727,-0.035573
1772551359.0464911,3,0.0,87157,2,0.905008,-0.162806,-11.621455,-0.007328,-0.030243,-0.035839
1772551359.0516493,3,0.0,87157,3,-0.167594,-0.162806,-11.951855,-0.042767,-0.005196,-0.019585
1772551359.0568743,3,0.0,87157,4,-0.02873,0.445322,-11.535264,-0.041568,0.079539,-0.004796
1772551359.061767,3,0.0,87186,1,0.181959,0.229843,-10.668563,0.043833,-0.348666,-0.055291
1772551359.0667741,3,0.0,87186,2,1.16837,-0.033519,-11.085154,-0.007061,0.006528,-0.03957
1772551359.0718815,3,0.0,87186,3,0.014365,-0.129287,-11.69807,-0.070746,-0.085002,-0.01732
1772551359.0786874,3,0.0,87186,4,0.081403,0.344765,-12.330139,-0.065417,0.110182,-0.000666
1772551359.0894597,3,0.0,87215,1,0.02873,0.124498,-10.879252,0.01692,-0.05689,-0.038504
1772551359.0948882,3,0.0,87215,2,1.024718,-0.507571,-11.506534,0.019185,0.003331,-0.034907
1772551359.100497,3,0.0,87215,3,0.158017,-0.186748,-12.109872,-0.034773,-0.076075,-0.011191
1772551359.1072743,3,0.0,87215,4,-0.004788,0.177171,-12.23437,-0.054891,0.002931,-0.001332
1772551359.1181135,3,0.0,87244,1,-0.143652,0.411803,-11.463438,0.00906,-0.028112,-0.021983
1772551359.12482,3,0.0,87244,2,1.039083,-0.172383,-11.362882,0.00453,0.01279,-0.02638
1772551359.1303575,3,0.0,87244,3,0.143652,-0.167594,-11.880029,-0.026779,0.021051,-0.019319
1772551359.136602,3,0.0,87244,4,0.167594,0.344765,-11.3964,-0.01319,-0.051694,-0.00493
1772551359.1481044,3,0.0,87273,1,-0.138864,0.383072,-11.568783,-0.003464,-0.009859,-0.032775
1772551359.1536367,3,0.0,87273,2,1.005565,-0.02873,-11.176133,-0.015855,0.024115,-0.03464
1772551359.1591933,3,0.0,87273,3,0.196325,-0.086191,-11.420342,-0.055557,-0.006395,-0.021184
1772551359.1660006,3,0.0,87273,4,0.143652,0.454898,-11.429919,-0.010259,0.028245,-0.00373
1772551359.1765501,3,0.0,87302,1,0.143652,0.287304,-11.243171,0.018652,-0.220631,-0.03957
1772551359.1821506,3,0.0,87302,2,1.101333,-0.105345,-11.267113,-0.003331,-0.007061,-0.036239
1772551359.1882892,3,0.0,87302,3,0.124498,-0.134075,-11.803414,-0.029844,-0.015455,-0.020518
1772551359.2006528,3,0.0,87302,4,0.153229,0.258574,-11.501745,-0.015588,0.061819,0.000533
1772551359.2063115,3,0.0,87331,1,-0.411803,0.392649,-13.038822,-0.012524,-0.124704,-0.050761
1772551359.2122736,3,0.0,87331,2,0.938527,-0.287304,-11.63582,0.007461,0.003997,-0.027845
1772551359.217607,3,0.0,87331,3,0.225055,-0.287304,-11.678916,0.025847,0.058888,-0.020118
1772551359.2229922,3,0.0,87331,4,0.229843,0.258574,-10.778696,0.011191,-0.011858,-0.003597
1772551359.2338789,3,0.0,87360,1,-0.531513,0.306458,-12.722788,-0.005596,0.013989,-0.041568
1772551359.2406607,3,0.0,87360,2,0.90022,-0.258574,-11.085154,-0.028511,0.019452,-0.032775
1772551359.2462428,3,0.0,87360,3,0.205901,-0.474052,-11.745954,-0.016254,0.042101,-0.02185
1772551359.2529957,3,0.0,87360,4,0.220267,0.521936,-11.257536,-0.018919,-0.029178,-0.008394
1772551359.2637646,3,0.0,87389,1,-0.043096,0.220267,-11.573571,0.009193,-0.005729,-0.02225
1772551359.269381,3,0.0,87389,2,0.828394,-0.129287,-11.415554,-0.005729,-0.002265,-0.03424
1772551359.2749622,3,0.0,87389,3,0.014365,-0.129287,-11.769896,-0.054225,-0.025847,-0.017587
1772551359.2818084,3,0.0,87389,4,0.191536,0.301669,-11.621455,-0.023049,0.014789,-0.005995
1772551359.2924626,3,0.0,87418,1,-0.320823,0.45011,-11.645397,-0.001732,-0.010259,-0.027046
1772551359.2980013,3,0.0,87418,2,0.857124,-0.181959,-11.410766,-0.018119,0.004263,-0.032109
1772551359.3048134,3,0.0,87418,3,-0.019154,-0.196325,-11.741165,-0.041302,0.013856,-0.018919
1772551359.3103535,3,0.0,87418,4,0.229843,0.349553,-11.334151,-0.024115,0.001599,-0.006928
1772551359.321008,3,0.0,87447,1,-0.339977,0.517148,-11.760319,0.005729,-0.107118,-0.030643
1772551359.3278282,3,0.0,87447,2,0.852336,-0.167594,-11.511322,-0.008127,-0.016121,-0.036372
1772551359.3336678,3,0.0,87447,3,0.033519,-0.177171,-11.927913,-0.037571,0.018652,-0.021583
1772551359.338795,3,0.0,87447,4,0.071826,0.110133,-11.152191,-0.014256,0.031443,0.000533
1772551359.350984,3,0.0,87476,1,-0.804452,0.402226,-12.804191,-0.021184,-0.146155,-0.049296
1772551359.3564699,3,0.0,87476,2,0.78051,-0.35913,-11.271901,-0.013456,0.010792,-0.033708
1772551359.3620248,3,0.0,87476,3,0.067038,-0.148441,-11.415554,-0.031176,0.091663,-0.019452
1772551359.368859,3,0.0,87476,4,-0.339977,0.383072,-10.788273,0.019452,-0.006395,-0.006528
1772551359.3795576,3,0.0,87505,1,-0.354342,0.407014,-11.84651,0.02145,-0.185991,-0.028378
1772551359.386724,3,0.0,87505,2,1.086968,-0.177171,-10.898406,-0.015988,0.027712,-0.032908
1772551359.413797,3,0.0,87505,3,0.349553,-0.220267,-12.042834,-0.062485,0.040769,-0.025447
1772551359.4200265,3,0.0,87505,4,0.416591,0.632069,-11.324574,0.004397,-0.047297,-0.003997
1772551359.429482,3,0.0,87534,1,-0.263362,0.057461,-11.496957,0.005329,-0.033441,-0.028645
1772551359.4348454,3,0.0,87534,2,0.933739,-0.100556,-10.893618,-0.024381,-0.014256,-0.037838
1772551359.4400806,3,0.0,87534,3,0.138864,-0.105345,-11.449073,-0.065017,-0.038237,-0.01772
1772551359.4450336,3,0.0,87534,4,0.292093,0.35913,-11.51611,-0.023449,-0.000666,-0.008793
1772551359.4500282,3,0.0,87563,1,-0.368707,0.435745,-11.372458,0.007994,-0.059288,-0.02598
1772551359.4550433,3,0.0,87563,2,0.861913,-0.11971,-11.271901,-0.012923,0.011858,-0.031842
1772551359.4602125,3,0.0,87563,3,-0.019154,-0.196325,-11.722012,-0.049429,-0.010126,-0.018253
1772551359.4651418,3,0.0,87563,4,0.158017,0.282516,-11.650186,-0.028378,0.01319,-0.005329
1772551359.4701064,3,0.0,87592,1,-0.454898,0.56982,-11.889606,0.001332,-0.180262,-0.041302
1772551359.4753351,3,0.0,87592,2,0.952892,-0.033519,-11.678916,0.00866,-0.006129,-0.031043
1772551359.4811697,3,0.0,87592,3,0.067038,-0.105345,-11.659762,0.000799,0.053959,-0.02638
1772551359.486136,3,0.0,87592,4,0.033519,0.392649,-11.554418,-0.019052,0.058489,-0.008127
1772551359.4952736,3,0.0,87621,1,-0.47884,0.158017,-10.299856,0.050628,-0.211172,-0.037971
1772551359.500758,3,0.0,87621,2,1.187524,-0.325611,-11.291056,-0.002398,0.049695,-0.03504
1772551359.5076182,3,0.0,87621,3,0.186748,-0.526724,-12.033257,-0.051161,-0.105253,-0.01279
1772551359.5131032,3,0.0,87621,4,0.363919,0.679953,-12.258312,-0.016121,0.09566,-0.010925
1772551359.5239615,3,0.0,87650,1,-0.488417,0.316035,-11.693281,-0.013856,-0.004796,-0.031443
1772551359.5307696,3,0.0,87650,2,0.895431,-0.21069,-11.741165,-0.01692,-0.028511,-0.037038
1772551359.5366127,3,0.0,87650,3,0.076614,-0.172383,-11.69807,-0.046231,-0.046364,-0.016387
1772551359.543292,3,0.0,87650,4,0.067038,0.181959,-12.143391,-0.059421,-0.035173,0.005862
1772551359.5537608,3,0.0,87679,1,-0.833182,0.344765,-11.362882,0.0,-0.003198,-0.031576
1772551359.5592332,3,0.0,87679,2,0.842759,-0.402226,-11.750742,0.009459,0.008394,-0.02598
1772551359.5647495,3,0.0,87679,3,0.02873,-0.143652,-11.918336,-0.036905,0.018519,-0.014655
1772551359.5716078,3,0.0,87679,4,0.368707,0.215478,-11.291056,-0.019985,-0.045565,-0.004663
1772551359.5824158,3,0.0,87708,1,-0.656011,0.296881,-11.568783,-0.003597,0.01732,-0.03424
1772551359.5879128,3,0.0,87708,2,1.000776,-0.181959,-11.314998,-0.010525,0.026247,-0.034507
1772551359.5946598,3,0.0,87708,3,0.316035,-0.282516,-11.51611,-0.045299,0.01732,-0.021317
1772551359.6001549,3,0.0,87708,4,0.081403,0.459687,-11.410766,-0.01319,0.038637,-0.002265
1772551359.610986,3,0.0,87737,1,-0.430956,0.335188,-11.36767,0.022783,-0.157746,-0.041701
1772551359.617824,3,0.0,87737,2,0.842759,-0.344765,-11.45865,0.00373,-0.018786,-0.038371
1772551359.6238542,3,0.0,87737,3,0.11971,-0.287304,-11.841722,-0.050361,-0.041835,-0.017187
1772551359.630395,3,0.0,87737,4,-0.09098,0.632069,-12.076353,-0.026913,0.114179,-0.009593
1772551359.640887,3,0.0,87766,1,-0.038307,0.191536,-10.922348,0.042634,-0.211172,-0.041435
1772551359.646344,3,0.0,87766,2,0.962469,-0.287304,-11.506534,0.027046,0.023182,-0.034907
1772551359.6519341,3,0.0,87766,3,0.325611,-0.220267,-11.664551,-0.040502,-0.060887,-0.017187
1772551359.6585891,3,0.0,87766,4,0.339977,0.373495,-12.339716,0.018786,0.116444,-0.009459
1772551359.669521,3,0.0,87795,1,-0.684742,0.124498,-11.587936,0.001599,-0.075409,-0.048896
1772551359.6750212,3,0.0,87795,2,0.952892,-0.708684,-11.841722,-0.036905,0.007994,-0.045698
1772551359.6806476,3,0.0,87795,3,0.311246,-0.392649,-12.100295,-0.030243,-0.054092,-0.018119
1772551359.6874213,3,0.0,87795,4,0.47884,0.430956,-11.932701,-0.042501,-0.024648,-0.000799
1772551359.704914,3,0.0,87824,1,-0.435745,0.320823,-11.496957,0.016521,-0.027179,-0.014256
1772551359.7104454,3,0.0,87824,2,1.024718,-0.196325,-11.602302,0.027312,-0.038637,-0.028778
1772551359.7173712,3,0.0,87824,3,0.023942,-0.258574,-11.506534,-0.040502,-0.002798,-0.019319
1772551359.7225165,3,0.0,87824,4,0.344765,0.287304,-11.573571,-0.029044,0.006395,-0.007328
1772551359.7280962,3,0.0,87853,1,-0.790087,0.430956,-11.559206,-0.007861,-0.004796,-0.031043
1772551359.733644,3,0.0,87853,2,0.938527,-0.143652,-11.640609,-0.020251,0.026113,-0.030776
1772551359.7391243,3,0.0,87853,3,0.081403,-0.201113,-11.626244,-0.033175,0.032375,-0.021717
1772551359.7459211,3,0.0,87853,4,0.205901,0.363919,-11.300632,-0.015855,0.016654,-0.003997
1772551359.7567403,3,0.0,87882,1,-1.086968,0.670376,-12.320562,-0.002132,-0.043433,-0.032242
1772551359.7621756,3,0.0,87882,2,0.761356,-0.038307,-11.645397,0.015721,0.018519,-0.027579
1772551359.7680006,3,0.0,87882,3,0.143652,-0.186748,-11.999739,0.004263,0.089798,-0.022783
1772551359.7744741,3,0.0,87882,4,0.339977,0.215478,-11.195287,-0.007594,-0.015322,0.005329
1772551359.7852464,3,0.0,87911,1,-1.158794,0.474052,-11.669339,0.036905,-0.173467,-0.027312
1772551359.7908633,3,0.0,87911,2,0.732626,-0.062249,-11.324574,-0.001332,-0.007461,-0.023982
1772551359.7976642,3,0.0,87911,3,0.0,-0.081403,-12.08593,-0.016654,0.053159,-0.016787
1772551359.8031857,3,0.0,87911,4,0.344765,0.220267,-11.420342,-0.001332,-0.046098,-0.00373
1772551359.8152168,3,0.0,87940,1,-0.718261,-0.02873,-11.382035,0.00413,-0.108317,-0.03917
1772551359.8207102,3,0.0,87940,2,1.053449,-0.488417,-11.190498,-0.010392,0.002798,-0.040369
1772551359.8263454,3,0.0,87940,3,0.095768,-0.181959,-11.444284,-0.064617,-0.026646,-0.022916
1772551359.8330507,3,0.0,87940,4,0.383072,0.229843,-11.832145,0.003997,-0.000799,-0.004263
1772551359.843817,3,0.0,87969,1,-0.885855,0.181959,-11.36767,-0.010392,-0.023715,-0.030643
1772551359.84936,3,0.0,87969,2,0.914585,-0.354342,-11.137826,-0.024381,0.011858,-0.029178
1772551359.855554,3,0.0,87969,3,0.105345,-0.234632,-11.678916,-0.043567,0.028112,-0.015588
1772551359.8616722,3,0.0,87969,4,0.282516,0.440533,-11.267113,-0.028645,0.000799,-0.00866
1772551359.872323,3,0.0,87998,1,-0.732626,0.234632,-11.506534,0.008394,0.011991,-0.032242
1772551359.8778882,3,0.0,87998,2,0.991199,-0.21069,-11.133038,-0.005196,0.025847,-0.034507
1772551359.890291,3,0.0,87998,3,0.215478,-0.158017,-11.664551,-0.045565,-0.003997,-0.021317
1772551359.8952658,3,0.0,87998,4,0.23942,0.258574,-11.674128,0.005596,0.017187,-0.001732
1772551359.9016345,3,0.0,88027,1,-0.751779,0.344765,-11.238382,0.027046,-0.078473,-0.034374
1772551359.9083657,3,0.0,88027,2,1.043872,-0.244209,-12.004527,0.00453,0.014389,-0.032508
1772551359.9136832,3,0.0,88027,3,0.0,-0.138864,-12.220005,-0.004663,-0.004663,-0.019985
1772551359.9187214,3,0.0,88027,4,0.339977,0.181959,-11.530476,0.004796,0.046764,-0.001199
1772551359.9308767,3,0.0,88056,1,-0.770933,0.138864,-11.798626,0.013723,-0.01772,-0.032775
1772551359.9364216,3,0.0,88056,2,1.125275,-0.335188,-11.760319,-0.001332,0.019851,-0.029977
1772551359.9420774,3,0.0,88056,3,0.038307,-0.459687,-12.095507,-0.03051,-0.026113,-0.017986
1772551359.9487817,3,0.0,88056,4,0.253785,0.138864,-11.626244,-0.060753,-0.011058,-0.009459
1772551359.959508,3,0.0,88085,1,-0.775721,0.229843,-11.391612,-0.000666,0.026247,-0.028378
1772551359.9650254,3,0.0,88085,2,0.828394,-0.612916,-11.750742,-0.022383,0.044766,-0.027712
1772551359.9706292,3,0.0,88085,3,0.09098,-0.248997,-11.798626,-0.040902,-0.025047,-0.011191
1772551359.9774437,3,0.0,88085,4,0.378284,0.296881,-11.688493,-0.020917,-0.02145,-0.007061
1772551359.9881341,3,0.0,88114,1,-1.000776,0.253785,-11.439496,0.0004,-0.000266,-0.03091
1772551359.9949005,3,0.0,88114,2,0.823605,-0.349553,-11.291056,-0.015455,0.031975,-0.029844
1772551360.0007045,3,0.0,88114,3,0.095768,-0.363919,-11.520899,-0.049296,0.007061,-0.019452
1772551360.0060172,3,0.0,88114,4,0.387861,0.469264,-11.568783,-0.026247,-0.011858,-0.002531
1772551360.0179198,3,0.0,88143,1,-0.933739,0.225055,-11.496957,0.006262,0.009726,-0.036639
1772551360.023487,3,0.0,88143,2,0.828394,-0.387861,-11.281479,-0.003464,0.009193,-0.036639
1772551360.0289834,3,0.0,88143,3,0.124498,-0.311246,-11.779472,-0.037438,0.005196,-0.021583
1772551360.0356913,3,0.0,88143,4,0.397437,0.287304,-11.45865,-0.012391,0.020784,-0.000799
1772551360.0466118,3,0.0,88172,1,-0.866701,0.263362,-11.3964,0.019319,-0.057156,-0.034374
1772551360.0522845,3,0.0,88172,2,0.885855,-0.268151,-11.329363,0.005329,0.010792,-0.033574
1772551360.0577354,3,0.0,88172,3,0.11971,-0.253785,-11.7268,-0.031309,-0.004397,-0.021184
1772551360.0644352,3,0.0,88172,4,0.229843,0.325611,-11.736377,-0.023715,0.015322,-0.005596
1772551360.075338,3,0.0,88201,1,-0.847547,0.282516,-11.492168,-0.023982,-0.019452,-0.03051
1772551360.0809002,3,0.0,88201,2,0.905008,-0.320823,-10.91756,-0.013456,-0.006662,-0.037971
1772551360.087726,3,0.0,88201,3,0.292093,-0.110133,-11.405977,-0.061953,0.011858,-0.020518
1772551360.093242,3,0.0,88201,4,0.196325,0.378284,-11.243171,-0.003198,-0.035306,-0.007061
1772551360.105109,3,0.0,88230,1,-1.01993,0.344765,-11.87524,0.010792,-0.022916,-0.036372
1772551360.1106584,3,0.0,88230,2,0.895431,-0.335188,-11.03727,-0.005063,0.01732,-0.03424
