compression_number,z_value,ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4
3,75.0,1522111,0.512359,0.694318,-12.090718,0.051694,0.023982,-0.034507,0.181959,-0.905008,-11.57836,-0.053026,0.038104,-0.031043,0.349553,0.287304,-11.736377,-0.051028,0.02598,-0.018119,0.062249,0.287304,-11.860875,-0.024914,-0.000266,-0.005063
3,75.0,1522180,0.555455,0.426168,-11.429919,0.119642,0.076475,-0.024381,0.277727,-0.857124,-11.405977,-0.178263,0.141891,-0.037704,0.248997,0.047884,-11.975797,-0.055025,-0.048629,-0.01359,0.191536,0.057461,-11.654974,-0.014256,-0.031975,-0.004397
3,95.0,1522249,0.828394,0.488417,-11.434708,0.116577,0.071678,-0.025447,0.42138,-0.517148,-11.731588,-0.213969,0.161743,-0.043034,0.383072,0.004788,-11.750742,-0.057289,-0.040103,-0.017986,0.081403,0.134075,-11.463438,-0.010126,-0.015988,-0.006662
3,95.0,1522318,0.986411,0.416591,-11.544841,0.131366,0.05156,-0.030243,0.651223,-0.42138,-11.305421,-0.222629,0.14842,-0.041701,0.387861,0.138864,-11.597513,-0.050095,-0.016387,-0.020917,-0.062249,0.220267,-11.602302,-0.016654,-0.01732,-0.004397
3,95.0,1522387,0.948104,0.086191,-11.57836,0.05196,0.010658,-0.032242,0.794875,-0.555455,-11.228806,-0.09113,0.060354,-0.036239,0.277727,-0.014365,-11.731588,-0.040636,-0.020917,-0.016654,0.114922,0.067038,-11.760319,-0.032109,-0.009726,-0.0004
3,95.0,1522456,0.871489,0.244209,-11.602302,0.029977,-0.003597,-0.027712,0.536301,-0.181959,-11.348516,-0.041568,0.03544,-0.032775,0.162806,0.02873,-11.798626,-0.046764,-0.015988,-0.018919,-0.014365,0.167594,-11.731588,-0.029711,-0.007994,-0.007994
3,95.0,1522525,0.957681,0.354342,-11.621455,0.011591,0.01772,-0.032375,0.531513,-0.277727,-11.219229,-0.046498,0.026913,-0.037838,0.129287,0.263362,-11.84651,-0.045565,-0.000533,-0.022783,-0.3304,0.35913,-11.769896,-0.020251,-0.018519,-0.005729
3,95.0,1522594,0.751779,0.215478,-11.659762,0.011858,-0.002132,-0.03424,0.555455,-0.272939,-11.305421,-0.036639,0.019052,-0.033041,0.09098,0.21069,-11.87524,-0.0433,-0.009726,-0.016787,-0.067038,0.244209,-11.707646,-0.028511,-0.011991,-0.001732
3,95.0,1522663,0.78051,0.282516,-11.563994,0.01279,-0.013989,-0.029977,0.579397,-0.076614,-11.525687,-0.012391,0.017453,-0.03051,0.229843,0.067038,-11.75553,-0.047697,-0.011191,-0.017453,0.153229,0.124498,-11.583148,-0.028778,-0.002665,-0.006129
3,95.0,1522732,1.067814,0.378284,-11.382035,0.002931,0.010259,-0.032242,0.852336,-0.282516,-11.314998,-0.022116,0.021983,-0.036772,0.497994,0.071826,-11.535264,-0.047564,0.001332,-0.022516,0.081403,0.148441,-11.559206,-0.017587,-0.015188,-0.00493
3,95.0,1522801,0.842759,0.047884,-11.57836,0.010259,-0.009193,-0.033041,0.761356,-0.435745,-11.147403,-0.026646,0.020251,-0.03424,0.253785,0.004788,-11.520899,-0.043034,-0.012391,-0.016387,0.076614,0.086191,-11.563994,-0.028511,-0.003331,-0.000266
3,95.0,1522870,0.962469,0.201113,-11.60709,0.005729,-0.007461,-0.029311,0.665588,-0.21069,-11.386824,-0.010259,0.013856,-0.031443,0.153229,-0.033519,-11.779472,-0.043167,-0.015455,-0.018786,-0.067038,0.095768,-11.803414,-0.028245,-0.00826,-0.007328
4,95.0,1522939,1.005565,0.258574,-11.520899,0.000933,0.015322,-0.031709,0.636858,-0.21069,-11.305421,-0.018253,0.019585,-0.03424,0.177171,0.148441,-11.69807,-0.045165,-0.001466,-0.023848,-0.248997,0.3304,-11.693281,-0.021317,-0.014256,-0.005596
4,95.0,1523008,0.804452,0.172383,-11.654974,0.00453,-0.007861,-0.035173,0.68953,-0.3304,-11.171345,-0.031309,0.01319,-0.037172,0.205901,0.21069,-11.784261,-0.042368,-0.00493,-0.01732,0.033519,0.205901,-11.583148,-0.029044,-0.007328,-0.001199
4,95.0,1523077,0.804452,0.287304,-11.535264,0.007328,-0.020651,-0.029977,0.665588,-0.124498,-11.468226,-0.009859,0.011724,-0.030243,0.335188,0.009577,-11.669339,-0.047963,-0.009193,-0.015188,0.282516,0.02873,-11.559206,-0.029178,0.002398,-0.006395
4,95.0,1523146,0.995988,0.349553,-11.3964,0.001066,0.009859,-0.03011,0.656011,-0.134075,-11.425131,-0.009859,0.02185,-0.033175,0.42138,0.0,-11.468226,-0.049429,0.003064,-0.022116,0.038307,0.086191,-11.429919,-0.017986,-0.005862,-0.005196
4,95.0,1523215,1.063026,0.134075,-11.592725,0.003198,0.001599,-0.034773,0.852336,-0.502782,-11.085154,-0.026646,0.014389,-0.036772,0.306458,0.033519,-11.530476,-0.041835,-0.004663,-0.019851,-0.014365,0.076614,-11.549629,-0.02558,-0.005596,0.000133
4,95.0,1523284,0.995988,0.0,-11.60709,0.00826,-0.021983,-0.030776,0.761356,-0.272939,-11.429919,-0.008394,0.012923,-0.029977,0.215478,-0.067038,-11.640609,-0.044899,-0.018652,-0.017187,0.105345,0.033519,-11.731588,-0.034107,-0.001865,-0.003997
4,95.0,1523353,0.962469,0.268151,-11.501745,0.002931,0.001599,-0.029444,0.574608,-0.09098,-11.362882,-0.011458,0.020118,-0.035573,0.181959,0.143652,-11.7268,-0.044366,-0.003198,-0.023982,-0.124498,0.287304,-11.75553,-0.02598,-0.013323,-0.00826
4,95.0,1523422,0.004788,0.201113,-11.377247,0.011458,-0.018253,-0.033308,-0.292093,-0.335188,-11.113884,-0.02598,0.02185,-0.034107,-0.794875,0.138864,-11.549629,-0.041168,-0.016521,-0.01732,-1.283292,0.148441,-11.611878,-0.024781,-0.018919,0.000533
4,95.0,1523491,1.015141,0.220267,-11.683704,-0.009992,-0.00413,-0.029577,1.024718,-0.258574,-11.358093,-0.022116,0.01359,-0.029977,0.80924,-0.009577,-11.664551,-0.053692,0.010525,-0.016654,0.814029,0.071826,-11.520899,-0.026247,0.013323,-0.005596
4,95.0,1523560,0.47884,0.23942,-11.391612,0.005329,0.0,-0.031709,0.057461,-0.253785,-11.267113,-0.006262,0.018786,-0.034907,-0.402226,-0.067038,-11.731588,-0.045299,-0.013989,-0.02225,-0.588974,0.0,-11.87524,-0.02558,-0.019718,-0.009726
4,95.0,1523629,1.201889,0.244209,-11.674128,-0.004796,0.009459,-0.036905,1.273715,-0.277727,-11.597513,-0.00413,0.020384,-0.036106,0.967257,0.062249,-11.645397,-0.052893,0.002798,-0.018519,0.665588,0.081403,-11.645397,-0.021051,-0.002265,-0.005196
4,95.0,1523698,0.818817,0.191536,-11.343728,0.010392,-0.000266,-0.029844,0.502782,-0.229843,-11.166556,-0.021583,0.022916,-0.031975,-0.004788,-0.004788,-11.884817,-0.036639,-0.021717,-0.019718,-0.23942,0.105345,-11.832145,-0.039969,-0.024648,-0.004263
4,95.0,1523767,0.723049,0.038307,-11.69807,0.0004,-0.010792,-0.033574,0.474052,-0.426168,-11.271901,-0.015988,0.007061,-0.035972,-0.100556,-0.043096,-11.573571,-0.057556,0.007461,-0.021717,-0.325611,0.02873,-11.425131,-0.017587,0.012124,-0.005596
4,95.0,1523836,1.766921,0.383072,-11.568783,0.004663,-0.009459,-0.033574,1.58975,-0.071826,-11.224017,-0.012257,0.003331,-0.03424,1.039083,0.220267,-11.87524,-0.041568,-0.012923,-0.022116,0.770933,0.296881,-11.856087,-0.023982,-0.023982,-0.006129
4,95.0,1523905,1.25935,0.56982,-11.745954,-0.003198,-0.005196,-0.041035,1.331176,0.105345,-11.583148,-0.015855,0.010925,-0.040103,0.957681,0.512359,-11.836933,-0.043567,-0.024381,-0.017587,0.54109,0.565032,-11.87524,-0.036905,-0.028911,-0.006129
4,95.0,1523974,0.905008,0.248997,-11.559206,0.001599,-0.006262,-0.031176,0.713472,-0.172383,-11.36767,-0.014123,0.011991,-0.033308,0.205901,0.09098,-11.75553,-0.043833,-0.008527,-0.018119,-0.033519,0.196325,-11.654974,-0.02558,-0.00866,-0.002531
4,95.0,1524043,0.770933,0.23942,-11.592725,0.001599,-0.004263,-0.031176,0.545878,-0.201113,-11.358093,-0.01359,0.012391,-0.031842,0.062249,0.114922,-11.707646,-0.044766,-0.005729,-0.018652,-0.172383,0.177171,-11.626244,-0.026513,-0.005862,-0.003331
4,95.0,1524112,0.92895,0.253785,-11.583148,0.001199,-0.003198,-0.035706,0.746991,-0.196325,-11.343728,-0.013456,0.012524,-0.036372,0.277727,0.110133,-11.736377,-0.044766,-0.005329,-0.02225,0.052672,0.162806,-11.650186,-0.025847,-0.006262,-0.006395
4,95.0,1524181,1.096544,0.215478,-11.563994,0.001466,-0.003464,-0.030643,0.890643,-0.229843,-11.33894,-0.012923,0.01319,-0.031443,0.42138,0.076614,-11.717223,-0.045165,-0.005729,-0.017986,0.158017,0.138864,-11.626244,-0.026779,-0.006129,-0.002798
4,95.0,1524250,0.909797,0.225055,-11.554418,0.001998,-0.003331,-0.031443,0.723049,-0.225055,-11.343728,-0.014123,0.012257,-0.032908,0.225055,0.105345,-11.707646,-0.045032,-0.006662,-0.019052,-0.014365,0.181959,-11.621455,-0.026646,-0.007328,-0.003198
4,95.0,1524319,0.814029,0.229843,-11.57836,0.001332,-0.003464,-0.031043,0.622492,-0.21069,-11.334151,-0.013057,0.011991,-0.031975,0.110133,0.081403,-11.717223,-0.045165,-0.006129,-0.019052,-0.138864,0.162806,-11.631032,-0.02638,-0.006262,-0.004263
4,95.0,1524388,0.952892,0.205901,-11.554418,0.001998,-0.002931,-0.034374,0.756568,-0.215478,-11.348516,-0.013456,0.01319,-0.035972,0.268151,0.105345,-11.7268,-0.044632,-0.005729,-0.02185,0.043096,0.177171,-11.63582,-0.02638,-0.005729,-0.005995
4,95.0,1524457,1.029507,0.201113,-11.535264,0.0004,-0.004397,-0.031842,0.828394,-0.220267,-11.329363,-0.01319,0.011724,-0.032642,0.349553,0.086191,-11.722012,-0.045299,-0.006528,-0.017587,0.114922,0.158017,-11.645397,-0.026113,-0.006395,-0.003464
4,95.0,1524526,0.885855,0.201113,-11.559206,0.001332,-0.003864,-0.031842,0.708684,-0.191536,-11.343728,-0.014123,0.012657,-0.032908,0.205901,0.110133,-11.736377,-0.044766,-0.005596,-0.018919,-0.057461,0.138864,-11.659762,-0.02638,-0.006795,-0.003997
4,95.0,1524595,0.842759,0.21069,-11.602302,0.000933,-0.004397,-0.032375,0.641646,-0.225055,-11.329363,-0.01279,0.011458,-0.033574,0.153229,0.100556,-11.736377,-0.045032,-0.005462,-0.018652,-0.057461,0.177171,-11.645397,-0.02638,-0.006395,-0.00373
4,95.0,1524664,0.962469,0.225055,-11.559206,0.000799,-0.003198,-0.033308,0.770933,-0.21069,-11.348516,-0.013323,0.012391,-0.033841,0.296881,0.081403,-11.712435,-0.045832,-0.005462,-0.021184,0.071826,0.143652,-11.640609,-0.026513,-0.007061,-0.004663
4,95.0,1524733,0.972046,0.215478,-11.57836,0.001466,-0.00453,-0.031443,0.80924,-0.220267,-11.343728,-0.013856,0.012257,-0.032908,0.320823,0.095768,-11.736377,-0.044766,-0.005596,-0.019052,0.086191,0.153229,-11.626244,-0.02638,-0.006795,-0.002798
4,95.0,1524802,0.895431,0.220267,-11.597513,0.000799,-0.00493,-0.031975,0.68953,-0.201113,-11.33894,-0.013989,0.010658,-0.033441,0.196325,0.100556,-11.707646,-0.045565,-0.005729,-0.019851,-0.033519,0.153229,-11.650186,-0.027179,-0.005729,-0.004796
4,95.0,1524871,0.866701,0.215478,-11.592725,0.001199,-0.003597,-0.032775,0.684742,-0.201113,-11.310209,-0.013057,0.012257,-0.033308,0.181959,0.09098,-11.707646,-0.044899,-0.005596,-0.019319,-0.047884,0.134075,-11.650186,-0.026247,-0.006395,-0.004663
4,95.0,1524940,0.991199,0.205901,-11.554418,0.001199,-0.003997,-0.033441,0.770933,-0.229843,-11.33894,-0.012391,0.012391,-0.034773,0.301669,0.100556,-11.731588,-0.045032,-0.006395,-0.019718,0.062249,0.148441,-11.659762,-0.026646,-0.006395,-0.005329
4,95.0,1525009,0.972046,0.21069,-11.602302,0.001732,-0.005462,-0.031576,0.770933,-0.205901,-11.334151,-0.012524,0.011991,-0.032775,0.292093,0.09098,-11.731588,-0.045832,-0.005862,-0.018786,0.047884,0.167594,-11.645397,-0.026646,-0.006528,-0.00373
4,95.0,1525078,0.909797,0.220267,-11.57836,0.0004,-0.004397,-0.031309,0.68953,-0.186748,-11.372458,-0.012923,0.011591,-0.033175,0.186748,0.095768,-11.717223,-0.045432,-0.005862,-0.019185,-0.019154,0.153229,-11.640609,-0.026247,-0.005995,-0.004796
4,95.0,1525147,0.895431,0.234632,-11.640609,0.000933,-0.004263,-0.033041,0.699107,-0.191536,-11.386824,-0.01279,0.012524,-0.034374,0.23942,0.086191,-11.765107,-0.045299,-0.00373,-0.020251,0.019154,0.167594,-11.626244,-0.02598,-0.006795,-0.005196
4,95.0,1525216,0.991199,0.234632,-13.704411,-0.013989,-0.02185,-0.034907,0.871489,-0.316035,-11.252748,-0.057689,-0.076342,-0.033041,0.225055,0.129287,-11.008539,-0.120175,0.10059,-0.023848,-0.172383,0.134075,-9.279925,0.075675,0.135363,-0.002798
4,94.5,1525285,0.876278,0.225055,-11.36767,0.00413,-0.011058,-0.031842,0.679953,-0.086191,-11.271901,-0.015855,0.020518,-0.034107,0.225055,0.215478,-11.69807,-0.045832,-0.014256,-0.020651,-0.019154,0.287304,-11.803414,-0.027046,-0.015988,-0.005462
4,94.5,1525354,0.976834,0.392649,-13.632585,-0.042767,0.011058,-0.036372,0.828394,-0.081403,-12.425907,0.022916,-0.042368,-0.034773,0.416591,0.268151,-12.411542,-0.079939,0.052093,-0.020784,0.033519,0.191536,-11.224017,0.053692,0.072478,-0.006928
4,94.0,1525423,0.914585,0.105345,-11.520899,0.003997,-0.017453,-0.031576,0.727837,-0.301669,-11.166556,-0.019718,0.008394,-0.033841,0.172383,0.081403,-11.554418,-0.048496,0.0004,-0.020251,-0.081403,0.220267,-11.540052,-0.031176,-0.004397,-0.003597
4,94.0,1525492,1.106121,0.411803,-13.450625,-0.059554,0.04743,-0.037438,0.881066,-0.033519,-12.612655,0.0441,-0.008793,-0.036372,0.521936,0.335188,-12.904747,-0.059421,0.024381,-0.019985,0.009577,0.196325,-10.687716,0.061686,0.098191,-0.005596
4,93.5,1525561,0.962469,0.067038,-11.645397,0.005729,-0.020917,-0.031975,0.847547,-0.373495,-11.271901,-0.017587,-0.003864,-0.032242,0.153229,0.02873,-11.60709,-0.046098,0.001865,-0.019585,-0.177171,0.105345,-11.334151,-0.032508,0.000133,-0.001332
4,93.5,1525630,1.058237,0.344765,-11.602302,-0.039037,0.083936,-0.032109,0.665588,-0.071826,-11.951855,0.041968,0.081804,-0.032908,0.435745,0.02873,-13.359646,0.002665,-0.084469,-0.016654,0.205901,0.129287,-13.201628,-0.018119,-0.070346,-0.010925
4,93.0,1525699,0.976834,0.110133,-11.69807,0.002398,-0.000933,-0.032508,0.804452,-0.296881,-11.286267,-0.014389,0.009593,-0.033974,0.258574,0.019154,-11.650186,-0.049296,0.001466,-0.020784,-0.043096,0.11971,-11.477803,-0.023715,0.006928,-0.00413
4,93.0,1525768,1.043872,0.100556,-10.371682,0.008527,0.03424,-0.026779,0.708684,-0.23942,-11.903971,0.033308,0.079806,-0.030243,0.3304,-0.220267,-12.559982,0.009992,-0.097525,-0.014922,0.287304,-0.047884,-13.685257,-0.069413,-0.128835,-0.00906
4,92.5,1525837,0.823605,0.086191,-11.434708,0.001865,0.004397,-0.029577,0.59855,-0.21069,-11.281479,-0.01772,0.026247,-0.03504,0.181959,0.043096,-11.645397,-0.0441,-0.00866,-0.019851,0.062249,0.21069,-11.750742,-0.023848,-0.001732,-0.005596
4,92.5,1525906,0.857124,0.134075,-9.816227,0.038237,-0.016654,-0.027579,0.684742,-0.181959,-11.204864,0.000799,0.080338,-0.029711,0.234632,-0.134075,-11.947066,0.00413,-0.089665,-0.01359,0.292093,-0.057461,-13.546393,-0.094061,-0.141225,-0.005862
4,92.0,1525975,0.981623,0.191536,-11.511322,0.000799,0.019452,-0.032375,0.770933,-0.191536,-11.372458,-0.011591,0.020784,-0.035839,0.335188,0.076614,-11.702858,-0.047031,-0.009193,-0.019985,0.052672,0.177171,-11.774684,-0.020118,-0.004263,-0.006129
4,92.0,1526044,0.943315,0.234632,-13.713987,-0.028911,0.008793,-0.035839,0.766145,-0.23942,-11.702858,-0.027979,-0.054625,-0.035839,0.282516,0.311246,-11.329363,-0.097525,0.080738,-0.022383,-0.181959,0.339977,-9.533711,0.03464,0.116044,-0.002665
4,92.0,1526113,1.010353,0.205901,-11.822568,0.001332,-0.036372,-0.03544,0.852336,-0.234632,-11.075577,-0.026513,-0.006395,-0.032775,0.196325,0.158017,-11.688493,-0.043966,0.003997,-0.020518,-0.167594,0.177171,-11.190498,-0.031309,0.00493,0.000133
4,91.5,1526182,0.871489,0.105345,-11.180922,0.009992,-0.018919,-0.032109,0.723049,-0.229843,-10.955867,-0.018652,0.015855,-0.031975,0.067038,0.114922,-11.425131,-0.036772,-0.021317,-0.016654,-0.057461,0.138864,-11.616667,-0.037704,-0.017853,-0.001732
4,91.0,1526251,0.914585,0.057461,-12.315774,-0.005995,-0.01772,-0.035573,0.866701,-0.426168,-11.583148,-0.016387,-0.010792,-0.036239,0.292093,0.134075,-11.559206,-0.053559,0.020251,-0.021317,-0.167594,0.196325,-10.936713,-0.025714,0.027179,-0.000266
4,91.0,1526320,0.92895,0.201113,-11.286267,-0.003198,0.011724,-0.031842,0.679953,-0.191536,-11.190498,-0.006262,0.032242,-0.033708,0.287304,0.02873,-11.745954,-0.037438,-0.026247,-0.019052,0.067038,0.081403,-12.253524,-0.027579,-0.032642,-0.00453
4,91.0,1526389,1.058237,0.287304,-13.172897,-0.015455,0.01772,-0.037305,0.857124,-0.181959,-12.138602,0.006662,-0.019718,-0.037038,0.387861,0.225055,-12.191275,-0.069946,0.033175,-0.024381,-0.062249,0.296881,-11.554418,-0.002531,0.03011,-0.006928
4,90.5,1526458,0.924162,0.177171,-11.18571,0.006395,-0.008926,-0.032242,0.703895,-0.248997,-11.061212,-0.015322,0.018652,-0.034507,0.191536,0.081403,-11.48738,-0.040103,-0.011858,-0.018919,-0.129287,0.124498,-11.506534,-0.028778,-0.010392,-0.002931
4,90.5,1526527,1.144428,0.373495,-12.191275,-0.036905,0.057956,-0.036239,0.866701,-0.143652,-12.210428,0.025181,0.007061,-0.037971,0.521936,0.153229,-12.622231,-0.048763,-0.009859,-0.022516,0.148441,0.191536,-12.74673,-0.003064,-0.021184,-0.009193
4,90.0,1526596,1.039083,0.181959,-11.784261,0.003198,-0.020118,-0.032908,0.823605,-0.253785,-11.262324,-0.016387,-0.001998,-0.031576,0.186748,0.067038,-11.765107,-0.044233,0.001332,-0.019718,-0.110133,0.129287,-11.334151,-0.026779,0.00493,-0.001998
4,90.0,1526665,1.029507,0.550666,-11.841722,-0.049296,0.075142,-0.034374,0.78051,0.124498,-12.636597,0.049695,0.034773,-0.03544,0.502782,0.244209,-13.321339,-0.024381,-0.040502,-0.019319,0.306458,0.21069,-13.460202,-0.024515,-0.088332,-0.012391
4,89.5,1526734,1.120486,0.220267,-12.08593,-0.003597,-0.01319,-0.035706,1.000776,-0.354342,-11.377247,-0.016121,-0.011858,-0.033841,0.387861,0.02873,-11.722012,-0.055691,0.012124,-0.020917,-0.124498,0.043096,-11.161768,-0.020251,0.02225,-0.0004
4,89.5,1526803,1.029507,0.349553,-11.061212,-0.012923,0.0437,-0.029711,0.746991,0.047884,-12.11466,0.031576,0.057289,-0.032242,0.407014,0.047884,-12.952631,-0.016254,-0.05689,-0.01732,0.234632,0.071826,-12.765883,-0.015055,-0.052626,-0.011191
4,89.0,1526872,0.981623,0.172383,-11.712435,-0.000666,0.000666,-0.033841,0.818817,-0.277727,-11.343728,-0.012124,0.004663,-0.034773,0.306458,0.047884,-11.7268,-0.051028,-0.000799,-0.019851,-0.043096,0.11971,-11.473015,-0.019452,0.00826,-0.002398
4,89.0,1526941,0.861913,0.0,-10.295067,0.042101,-0.045432,-0.027712,0.665588,-0.268151,-10.649409,-0.027046,0.047031,-0.028511,0.067038,-0.081403,-11.745954,-0.007194,-0.067415,-0.014789,0.153229,0.071826,-12.909535,-0.080338,-0.104453,-0.005196
4,88.5,1527010,0.842759,0.100556,-11.463438,0.000533,0.00373,-0.029977,0.617704,-0.296881,-11.300632,-0.012524,0.019585,-0.032109,0.191536,-0.004788,-11.626244,-0.040769,-0.005596,-0.018786,0.047884,0.148441,-11.765107,-0.027046,-0.003597,-0.004263
4,88.5,1527079,0.794875,-0.019154,-10.16578,0.043034,-0.0441,-0.027845,0.727837,-0.349553,-10.314221,-0.054358,0.009593,-0.030243,0.033519,0.033519,-11.271901,-0.022116,-0.039436,-0.015721,0.052672,0.114922,-12.181698,-0.081271,-0.064484,0.0004
4,88.0,1527148,0.895431,0.220267,-11.506534,0.000799,0.007194,-0.031309,0.675165,-0.153229,-11.382035,-0.011458,0.020384,-0.033308,0.320823,0.067038,-11.702858,-0.045965,-0.004397,-0.019985,0.105345,0.148441,-11.798626,-0.021184,-0.002265,-0.005462
4,88.0,1527217,0.804452,0.114922,-11.142614,0.041435,-0.077407,-0.032375,0.852336,-0.282516,-10.534488,-0.071678,-0.047164,-0.034107,0.062249,0.162806,-10.280702,-0.065949,0.032508,-0.020651,-0.311246,0.215478,-10.022128,-0.036505,0.051161,0.00413
4,87.5,1527286,0.924162,0.220267,-11.247959,-0.001332,-0.002531,-0.031043,0.727837,-0.158017,-11.449073,-0.001732,0.020251,-0.033041,0.248997,0.047884,-11.908759,-0.035839,-0.015988,-0.018253,0.086191,0.105345,-11.918336,-0.029044,-0.021051,-0.004397
4,87.5,1527355,0.933739,0.301669,-12.224793,0.006795,-0.020917,-0.036639,0.857124,-0.11971,-11.070788,-0.03957,-0.013856,-0.036372,0.354342,0.373495,-10.922348,-0.072345,0.033974,-0.021051,-0.124498,0.354342,-10.012551,-0.005729,0.050095,-0.002398
4,87.0,1527424,1.039083,0.205901,-11.525687,0.003464,-0.015588,-0.031842,0.790087,-0.301669,-11.286267,-0.011458,0.008527,-0.032508,0.225055,-0.057461,-11.702858,-0.037438,-0.002265,-0.019052,-0.02873,-0.02873,-11.530476,-0.032642,-0.011191,-0.003331
4,87.0,1527493,0.895431,0.507571,-11.798626,-0.006262,0.01692,-0.03424,0.746991,0.11971,-11.645397,-0.010259,0.014922,-0.038371,0.474052,0.354342,-11.650186,-0.060753,0.007727,-0.020518,0.167594,0.349553,-11.200075,-0.001599,0.001732,-0.009726
4,87.0,1527562,1.130063,0.201113,-11.927913,-0.002265,-0.00906,-0.033974,0.92895,-0.392649,-11.477803,-0.004397,-0.009593,-0.031975,0.277727,-0.143652,-11.774684,-0.048629,0.009992,-0.019851,-0.019154,-0.114922,-11.583148,-0.020784,0.003464,-0.002531
4,86.5,1527631,0.785298,0.11971,-11.305421,0.00413,-0.007328,-0.029178,0.588974,-0.148441,-11.305421,-0.007861,0.02145,-0.030643,0.086191,0.047884,-11.908759,-0.033308,-0.021717,-0.017587,0.062249,0.100556,-12.009315,-0.039303,-0.021184,-0.005063
4,86.5,1527700,0.948104,0.248997,-12.914324,0.006129,-0.043966,-0.036372,0.895431,-0.225055,-11.219229,-0.050095,-0.058089,-0.032242,0.110133,0.220267,-10.898406,-0.083669,0.05689,-0.021583,-0.215478,0.301669,-10.156203,0.008127,0.081404,-0.0004
4,86.0,1527769,0.852336,0.114922,-11.544841,0.00453,-0.007994,-0.029844,0.579397,-0.196325,-11.425131,-0.010259,0.014655,-0.030776,0.100556,0.043096,-11.827356,-0.040369,-0.010525,-0.018253,0.02873,0.129287,-11.856087,-0.034907,-0.011458,-0.00453
4,86.0,1527838,1.134852,0.143652,-12.282255,-0.035839,0.046364,-0.037305,0.847547,-0.23942,-11.712435,0.005196,0.006662,-0.037838,0.253785,0.220267,-12.009315,-0.068348,0.05156,-0.023982,-0.105345,0.268151,-11.903971,0.018519,0.054092,-0.00493
4,85.5,1527907,0.957681,0.138864,-11.789049,0.000266,-0.015988,-0.032508,0.828394,-0.253785,-11.358093,-0.014522,0.001466,-0.032508,0.220267,0.062249,-11.707646,-0.040502,0.012257,-0.020518,0.009577,0.148441,-11.525687,-0.033175,0.027446,-0.001599
4,85.0,1527976,1.130063,0.148441,-10.395624,-0.015588,0.022649,-0.033574,0.790087,-0.181959,-10.965444,0.007194,0.084069,-0.035706,0.469264,-0.033519,-11.927913,-0.013057,-0.06928,-0.020118,0.229843,0.02873,-12.473791,-0.062485,-0.090597,-0.007594
4,85.0,1528045,0.981623,0.272939,-11.525687,-0.005063,-0.003198,-0.034907,0.80924,-0.110133,-11.434708,-0.007727,0.011325,-0.03544,0.430956,0.181959,-11.540052,-0.049162,0.005462,-0.021317,0.076614,0.248997,-11.324574,-0.022116,0.011458,-0.003997
4,85.0,1528114,0.861913,0.177171,-9.964667,0.02598,-0.036239,-0.029311,0.761356,-0.148441,-10.860099,-0.009726,0.070213,-0.035306,0.411803,0.009577,-11.262324,-0.016654,-0.079806,-0.016787,0.225055,0.129287,-12.349293,-0.066482,-0.095527,-0.005063
4,84.5,1528183,0.905008,0.196325,-11.420342,0.00906,-0.009726,-0.031842,0.723049,-0.191536,-11.219229,-0.019985,0.006662,-0.032375,0.253785,0.095768,-11.932701,-0.039303,-0.009726,-0.018786,0.110133,0.167594,-11.678916,-0.033441,-0.015055,-0.001732
4,84.5,1528252,0.833182,0.201113,-12.435484,0.014922,-0.111515,-0.032642,0.593762,-0.320823,-10.82658,-0.048629,-0.09073,-0.030643,-0.043096,0.038307,-10.730812,-0.063685,0.070479,-0.020251,-0.263362,0.138864,-10.218452,-0.017187,0.059554,0.001199
4,84.0,1528321,0.861913,0.153229,-11.860875,0.004397,-0.007461,-0.032642,0.703895,-0.282516,-11.219229,-0.023049,0.000533,-0.032242,0.272939,0.11971,-11.798626,-0.037704,0.00413,-0.019185,0.071826,0.234632,-11.774684,-0.028245,-0.00493,-0.002798
4,84.0,1528390,0.924162,0.416591,-13.560759,-0.017587,-0.07874,-0.03504,0.746991,-0.215478,-11.415554,-0.028511,-0.113646,-0.031576,0.268151,0.095768,-11.640609,-0.071412,0.144023,-0.022516,-0.301669,0.071826,-9.437943,-0.009593,0.151351,0.001066
4,83.5,1528459,0.986411,0.172383,-12.038046,-0.007994,-0.003864,-0.032908,0.679953,-0.35913,-11.415554,-0.010126,-0.003464,-0.033708,0.21069,-0.047884,-11.712435,-0.042368,0.008527,-0.019185,-0.02873,0.172383,-11.745954,-0.019851,-0.006262,-0.00413
4,83.5,1528528,1.082179,0.579397,-13.378799,-0.039703,0.053959,-0.03464,0.957681,0.009577,-12.473791,0.023315,-0.002265,-0.035173,0.770933,0.138864,-12.947843,-0.032775,0.058888,-0.026247,0.153229,0.067038,-11.099519,-0.028645,0.145089,-0.00453
4,83.0,1528597,1.144428,0.316035,-11.731588,-0.00826,-0.022116,-0.031309,0.751779,-0.172383,-11.420342,-0.001865,0.017587,-0.033841,0.229843,-0.023942,-11.717223,-0.046764,-0.009859,-0.019985,-0.076614,0.162806,-11.410766,-0.03504,-0.000799,-0.006528
